Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto;Valor UF;Total UF
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192510;;;1.950,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192512;;;1.409,00;$27.011,83;UF  0,05
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192514;;;1.578,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192516;;;144.425,00;$27.011,83;UF  5,35
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192517;;;85.245,00;$27.011,83;UF  3,16
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192519;;;62.670,00;$27.011,83;UF  2,32
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192521;;;30.759,00;$27.011,83;UF  1,14
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192528;;;162.624,00;$27.011,83;UF  6,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192529;;;14.435,00;$27.011,83;UF  0,53
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192530;;;878;$27.011,83;UF  0,03
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192531;;;12.534,00;$27.011,83;UF  0,46
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192532;;;4.500,00;$27.011,83;UF  0,17
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192533;;;33.854,00;$27.011,83;UF  1,25
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192536;;;7.897,00;$27.011,83;UF  0,29
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192538;;;7.896,00;$27.011,83;UF  0,29
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192541;;;5.281,00;$27.011,83;UF  0,20
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192542;;;9.048,00;$27.011,83;UF  0,33
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192547;;;3.741,00;$27.011,83;UF  0,14
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192548;;;2.200,00;$27.011,83;UF  0,08
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192549;;;1.810,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192554;;;390;$27.011,83;UF  0,01
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192557;;;3.718,00;$27.011,83;UF  0,14
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192559;;;11.980,00;$27.011,83;UF  0,44
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192561;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192566;;;10.294,00;$27.011,83;UF  0,38
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192567;;;11.600,00;$27.011,83;UF  0,43
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192569;;;4.761,00;$27.011,83;UF  0,18
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192571;;;500;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192575;;;5.280,00;$27.011,83;UF  0,20
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192576;;;643;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192579;;;2.409,00;$27.011,83;UF  0,09
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192583;;;16.891,00;$27.011,83;UF  0,63
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192588;;;1.018,00;$27.011,83;UF  0,04
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192612;;;10.683,00;$27.011,83;UF  0,40
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192614;;;500;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Salida de mercancías;1192621;;;43.889,00;$27.011,83;UF  1,62
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192625;;;642;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192628;;;1.018,00;$27.011,83;UF  0,04
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192634;;;115.000,00;$27.011,83;UF  4,26
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192636;;;404;$27.011,83;UF  0,01
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192649;;;40.971,00;$27.011,83;UF  1,52
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192650;;;40.971,00;$27.011,83;UF  1,52
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192651;;;178;$27.011,83;UF  0,01
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192653;;;10.282,00;$27.011,83;UF  0,38
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192654;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192655;;;6.750,00;$27.011,83;UF  0,25
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192656;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192657;;;2.396,00;$27.011,83;UF  0,09
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192660;;;1.964,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192661;;;86.303,00;$27.011,83;UF  3,20
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192662;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192666;;;21.904,00;$27.011,83;UF  0,81
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192668;;;4.060,00;$27.011,83;UF  0,15
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192670;;;3.780,00;$27.011,83;UF  0,14
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192673;;;12.023,00;$27.011,83;UF  0,45
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192676;;;41.271,00;$27.011,83;UF  1,53
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Dieciocho Consumo;1192678;;;3.703,00;$27.011,83;UF  0,14
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192679;;;9.227,00;$27.011,83;UF  0,34
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192680;;;1.222,00;$27.011,83;UF  0,05
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192681;;;440;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192682;;;500;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192683;;;1.550,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192684;;;890;$27.011,83;UF  0,03
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192686;;;308.790,00;$27.011,83;UF  11,43
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192688;;;824.529,00;$27.011,83;UF  30,52
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192689;;;14.062,00;$27.011,83;UF  0,52
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192690;;;982;$27.011,83;UF  0,04
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192692;;;5.514,00;$27.011,83;UF  0,20
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192693;;;789;$27.011,83;UF  0,03
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192694;;;6.140,00;$27.011,83;UF  0,23
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192696;;;12.605,00;$27.011,83;UF  0,47
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192698;;;1.767,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192700;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192701;;;47.280,00;$27.011,83;UF  1,75
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192702;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192703;;;1.950,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192704;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192705;;;45.000,00;$27.011,83;UF  1,67
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192706;;;500;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192707;;;885.837,00;$27.011,83;UF  32,79
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192708;;;27.338,00;$27.011,83;UF  1,01
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192709;;;72.895,00;$27.011,83;UF  2,70
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192710;;;145.290,00;$27.011,83;UF  5,38
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192711;;;614;$27.011,83;UF  0,02
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192712;;;4.100,00;$27.011,83;UF  0,15
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192713;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192714;;;1.589,00;$27.011,83;UF  0,06
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192715;;;1.760,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192716;;;19.689,00;$27.011,83;UF  0,73
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192717;;;1.950,00;$27.011,83;UF  0,07
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192718;;;1.390,00;$27.011,83;UF  0,05
04-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1192719;;;5.899,00;$27.011,83;UF  0,22
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193475;;;5.577,00;$27.015,43;UF  0,21
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193481;;;10.814,00;$27.015,43;UF  0,40
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193483;;;4.434,00;$27.015,43;UF  0,16
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193485;;;2.200,00;$27.015,43;UF  0,08
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193489;;;821;$27.015,43;UF  0,03
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193490;;;1.589,00;$27.015,43;UF  0,06
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193493;;;3.900,00;$27.015,43;UF  0,14
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193497;;;34.037,00;$27.015,43;UF  1,26
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193514;;;1.289,00;$27.015,43;UF  0,05
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193516;;;640;$27.015,43;UF  0,02
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193518;;;789;$27.015,43;UF  0,03
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193520;;;48.000,00;$27.015,43;UF  1,78
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193521;;;2.323,00;$27.015,43;UF  0,09
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193538;;;36.087,00;$27.015,43;UF  1,34
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193542;;;15.804,00;$27.015,43;UF  0,58
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193544;;;4.274,00;$27.015,43;UF  0,16
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193548;;;40.722,00;$27.015,43;UF  1,51
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193551;;;8.820,00;$27.015,43;UF  0,33
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193555;;;3.606,00;$27.015,43;UF  0,13
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Dieciocho Consumo;1193563;;;4.900,00;$27.015,43;UF  0,18
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193565;;;7.656,00;$27.015,43;UF  0,28
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193569;;;1.018,00;$27.015,43;UF  0,04
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193572;;;7.500,00;$27.015,43;UF  0,28
06-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-544-TRANSPORTES ZARI LTDA.;1205864;FE;544;720.000,00;$27.015,43;UF  26,65
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193862;;;162.624,00;$27.017,22;UF  6,02
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193863;;;37.829,00;$27.017,22;UF  1,40
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193864;;;9.369,00;$27.017,22;UF  0,35
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193865;;;395.000,00;$27.017,22;UF  14,62
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193866;;;13.120,00;$27.017,22;UF  0,49
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193872;;;177.600,00;$27.017,22;UF  6,57
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193875;;;6.240,00;$27.017,22;UF  0,23
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193883;;;176.467,00;$27.017,22;UF  6,53
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193892;;;88.400,00;$27.017,22;UF  3,27
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193896;;;124.160,00;$27.017,22;UF  4,60
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193897;;;109.200,00;$27.017,22;UF  4,04
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193913;;;314.289,00;$27.017,22;UF  11,63
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193939;;;359.415,00;$27.017,22;UF  13,30
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193986;;;44.520,00;$27.017,22;UF  1,65
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193989;;;6.323,00;$27.017,22;UF  0,23
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193992;;;16.533,00;$27.017,22;UF  0,61
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193995;;;13.183,00;$27.017,22;UF  0,49
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1193997;;;790.000,00;$27.017,22;UF  29,24
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194001;;;358.150,00;$27.017,22;UF  13,26
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194007;;;51.788,00;$27.017,22;UF  1,92
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194015;;;515.926,00;$27.017,22;UF  19,10
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194024;;;4.900,00;$27.017,22;UF  0,18
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194042;;;118.422,00;$27.017,22;UF  4,38
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194245;;;684.540,00;$27.017,22;UF  25,34
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194261;;;593.268,00;$27.017,22;UF  21,96
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194263;;;1.240,00;$27.017,22;UF  0,05
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194265;;;444.818,00;$27.017,22;UF  16,46
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194267;;;52.730,00;$27.017,22;UF  1,95
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194270;;;89.340,00;$27.017,22;UF  3,31
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194279;;;139.528,00;$27.017,22;UF  5,16
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194285;;;431.047,00;$27.017,22;UF  15,95
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194381;;;152.420,00;$27.017,22;UF  5,64
07-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1194837;;;1.457.100,00;$27.017,22;UF  53,93
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195076;;;113.419,00;$27.019,02;UF  4,20
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195077;;;24.080,00;$27.019,02;UF  0,89
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195082;;;163.430,00;$27.019,02;UF  6,05
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195090;;;26.575,00;$27.019,02;UF  0,98
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195093;;;10.320,00;$27.019,02;UF  0,38
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195095;;;65.900,00;$27.019,02;UF  2,44
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195096;;;92.512,00;$27.019,02;UF  3,42
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195100;;;176.800,00;$27.019,02;UF  6,54
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195104;;;8.858,00;$27.019,02;UF  0,33
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195106;;;12.304,00;$27.019,02;UF  0,46
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1195114;;;4.900,00;$27.019,02;UF  0,18
08-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-880966-SOCIEDAD PETREOS S.A.;1195146;FE;880966;1.098.296,00;$27.019,02;UF  40,65
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196331;;;10.890,00;$27.020,82;UF  0,40
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196377;;;2.231,00;$27.020,82;UF  0,08
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196399;;;1.589,00;$27.020,82;UF  0,06
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196405;;;5.936,00;$27.020,82;UF  0,22
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196451;;;34.037,00;$27.020,82;UF  1,26
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196452;;;11.600,00;$27.020,82;UF  0,43
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196454;;;4.443,00;$27.020,82;UF  0,16
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-25462-LEMA Y CIA LTDA.;1196472;FE;25462;35.924,00;$27.020,82;UF  1,33
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-19973182-EASY RETAIL S.A.;1196473;FE;19973182;26.481,00;$27.020,82;UF  0,98
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-98035832-SODIMAC S.A.;1196476;FE;98035832;27.976,00;$27.020,82;UF  1,04
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196478;;;21.949,00;$27.020,82;UF  0,81
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-14397186-IMPERIAL S.A.;1196608;FE;14397186;4.992,00;$27.020,82;UF  0,18
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;FE-14405310-IMPERIAL S.A.;1196611;FE;14405310;42.185,00;$27.020,82;UF  1,56
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196658;;;18.112,00;$27.020,82;UF  0,67
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196659;;;15.750,00;$27.020,82;UF  0,58
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196660;;;107.360,00;$27.020,82;UF  3,97
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196662;;;3.367,00;$27.020,82;UF  0,12
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196665;;;642;$27.020,82;UF  0,02
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196667;;;19.200,00;$27.020,82;UF  0,71
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196668;;;13.888,00;$27.020,82;UF  0,51
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196670;;;982;$27.020,82;UF  0,04
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196674;;;66.307,00;$27.020,82;UF  2,45
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196677;;;1.550,00;$27.020,82;UF  0,06
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196680;;;4.737,00;$27.020,82;UF  0,18
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196692;;;4.737,00;$27.020,82;UF  0,18
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196693;;;11.800,00;$27.020,82;UF  0,44
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196700;;;969;$27.020,82;UF  0,04
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196703;;;178;$27.020,82;UF  0,01
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196707;;;2.593,00;$27.020,82;UF  0,10
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196709;;;1.390,00;$27.020,82;UF  0,05
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196712;;;642;$27.020,82;UF  0,02
09-05-2019;Ñuñoa;Materias Primas de Obras en Ejecució n;Edificio Ñuñoa II;1196717;;;51.889,00;$27.020,82;UF  1,92
