#;Número de operación;Origen;Documento Origen SAP;Ref2-Nº Vale;Número de línea;Código de cuenta;Código Centro de Costo;Nombre del centro;Fecha de contabilización;Nombre de proyecto;Nombre de cuenta;Glosa de línea;Comprobante;Prefijo;Número folio;Monto
9277;1358120;Factura de Proveedores;11006011;15719;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492543;;;3398
9278;1358121;Factura de Proveedores;11005981;15555;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492446;;;4060
9279;1358122;Factura de Proveedores;11005995;15550;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492464;;;4060
9280;1358130;Factura de Proveedores;11005976;15612;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492440;;;4276
9281;1386941;Factura de Proveedores;11005997;15713;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492466;;;4276
9282;1389576;Factura de Proveedores;11005985;15554;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492451;;;4900
9283;1384527;Factura de Proveedores;11005982;15723;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492447;;;6554
9284;1410667;Factura de Proveedores;11005970;15854;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492432;;;6555
9285;1411100;Factura de Proveedores;11005996;15715;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492465;;;6877
9286;1411103;Factura de Proveedores;11005972;15556;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492434;;;8120
9287;1408221;Factura de Proveedores;11006008;15829;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492536;;;10968
9288;1435645;Factura de Proveedores;11006003;15833;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492523;;;14053
9289;1435646;Factura de Proveedores;11005998;4187;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492472;;;15470
9290;1435647;Factura de Proveedores;11005977;15905;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492441;;;68250
9291;1442436;Factura de Proveedores;264858;;2;6101007;1109;GGOF-Gastos Generales;23-09-2020;Santiago;Insumos Administración;33-52420-COMERCIAL ABASLOG LTDA.;1492674;33;52420;85100
9292;1451877;Factura de Proveedores;264939;;3;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Fact.proveedores - p77029751;1493198;33;78;150000
9293;1454091;Factura de Proveedores;11005991;15610;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492460;;;327000
9294;1454092;Factura de Proveedores;265657;;2;5101001;204;OG-Hormigones;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;#¿NOMBRE?;1496913;33;1242496;367375
9295;1454094;Factura de Proveedores;265350;;3;5101004;208;OG-Tabiques;23-09-2020;Santiago;Subcontratos;33-1132-GUILLERMO E. TORRES CANALES CONTRATISTA E.;1495629;33;1132;504400
9296;1469713;Factura de Proveedores;11005983;15722;1;5101001;;;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1492448;;;1157850
9297;1471142;Factura de Proveedores;265350;;2;5101004;;;23-09-2020;Santiago;Subcontratos;33-1132-GUILLERMO E. TORRES CANALES CONTRATISTA E.;1495629;33;1132;1284180
9298;1471148;Factura de Proveedores;265093;;2;5101004;1001;GG-Sueldos y Salarios;23-09-2020;Santiago;Subcontratos;33-283-PROYECTOS CHILE SPA;1494368;33;283;3670651
9299;1471196;Factura de Proveedores;264939;;2;5101001;101;OP-Obras Preliminares;23-09-2020;Santiago;Materias Primas de Obras en Ejecución;Fact.proveedores - p77029751;1493198;33;78;5460000
9300;1474805;Factura de Proveedores;11006043;15861;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493104;;;140
9301;1474955;Factura de Proveedores;11006047;4328;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493116;;;450
9302;1475074;Factura de Proveedores;11006016;15108;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493047;;;554
9303;1475078;Factura de Proveedores;11006012;15875;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493043;;;590
9304;1476856;Factura de Proveedores;11006040;15863;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493099;;;590
9305;1476857;Factura de Proveedores;11006050;15856;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493123;;;939
9306;1476929;Factura de Proveedores;11006038;15864;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493097;;;944
9307;1476599;Factura de Proveedores;11006049;15857;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493122;;;962
9308;1478571;Factura de Proveedores;11006013;4330;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493044;;;1100
9309;1478578;Factura de Proveedores;11006046;15858;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493113;;;1280
9310;1478579;Factura de Proveedores;11006048;15860;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493120;;;1457
9311;1478384;Factura de Proveedores;11006031;15867;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493067;;;1690
9312;1484549;Factura de Proveedores;11006035;15865;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493085;;;1879
9313;1485114;Factura de Proveedores;11006021;15562;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493052;;;1944
9314;1485833;Factura de Proveedores;11006020;15732;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493051;;;1950
9315;1486438;Factura de Proveedores;11006026;15560;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493057;;;2195
9316;1304611;Asiento;11006030;15730;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493065;;;2200
9317;1268442;Asiento;11006044;15727;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493105;;;2980
9318;1268442;Asiento;11006014;15736;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493045;;;3160
9319;1268442;Asiento;11006032;15617;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493069;;;3752
9320;1268442;Asiento;11006042;15728;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493103;;;3919
9321;1268442;Asiento;11006052;15872;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493126;;;4276
9322;1268442;Asiento;11006053;15874;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493127;;;4276
9323;1275287;Asiento;11006039;15615;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493098;;;5180
9324;1275287;Asiento;11006028;15619;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493060;;;6441
9325;1275287;Asiento;11006041;15558;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493101;;;6586
9326;1275287;Asiento;11006023;15731;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493054;;;7000
9327;1275287;Asiento;11006025;15561;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493056;;;7569
9328;1275287;Asiento;11006029;15868;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493062;;;8765
9329;1275287;Asiento;11006027;15869;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493059;;;9014
9330;1279848;Factura de Proveedores;11006019;15564;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493050;;;9408
9331;1279860;Asiento;11006018;15735;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493049;;;10859
9332;1279860;Asiento;11006051;15855;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493124;;;10968
9333;1279860;Asiento;11006034;15866;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493077;;;12134
9334;1279860;Asiento;11006045;15557;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493108;;;14672
9335;1279860;Asiento;11006022;15871;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493053;;;19664
9336;1285351;Asiento;11006037;15613;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493094;;;21912
9337;1285351;Asiento;11006036;;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Salida de mercancías;1493086;;;34125
9338;1285351;Asiento;11006017;15734;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493048;;;34850
9339;1285351;Asiento;11006024;15870;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493055;;;63090
9340;1285351;Asiento;11006015;15873;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493046;;;69340
9341;1285351;Asiento;11006033;15729;1;5101001;;;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1493072;;;88279
9342;1285351;Asiento;265181;;6;5101004;205;OG-Moldaje Arrendado;24-09-2020;Santiago;Subcontratos;33-17-FENIX CONSTRUCCIONES SPA;1495004;33;17;120000
9343;1295589;Asiento;264980;;2;5101001;204;OG-Hormigones;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;33-1242923-MELON HORMIGONES S.A;1493745;33;1242923;421921
9344;1295589;Asiento;265181;;5;5101004;204;OG-Hormigones;24-09-2020;Santiago;Subcontratos;33-17-FENIX CONSTRUCCIONES SPA;1495004;33;17;495000
9345;1295793;Asiento;265181;;3;5101004;208;OG-Tabiques;24-09-2020;Santiago;Subcontratos;33-17-FENIX CONSTRUCCIONES SPA;1495004;33;17;504000
9346;1295793;Asiento;265155;;2;6101007;70008;Operaciones e Informatica;24-09-2020;Santiago;Insumos Administración;33-1325013-ING. Y CONSTRUCCION RICARDO RODRIGUEZ Y;1494653;33;1325013;774000
9347;1295793;Asiento;265304;;2;5101004;208;OG-Tabiques;24-09-2020;Santiago;Subcontratos;33-139-CONSTRUCTORA Y CONSTRATISTA MDLP SPA;1495294;33;139;1588960
9348;1295793;Asiento;265185;;2;5101004;204;OG-Hormigones;24-09-2020;Santiago;Subcontratos;33-16-FENIX CONSTRUCCIONES SPA;1495008;33;16;1759146
9349;1295793;Asiento;265185;;3;5101004;309;TE-Obras de Albañileria;24-09-2020;Santiago;Subcontratos;33-16-FENIX CONSTRUCCIONES SPA;1495008;33;16;2184274
9350;1295793;Asiento;265181;;2;5101004;703;ODC-Retiro de Escombros;24-09-2020;Santiago;Subcontratos;33-17-FENIX CONSTRUCCIONES SPA;1495004;33;17;2569301
9351;1296334;Asiento;265183;;2;5101004;212;OG-Estructuras Metalicas;24-09-2020;Santiago;Subcontratos;33-35-INGENIERIA ELECTRICA Y CONSTRUCCION MARIO MO;1495006;33;35;2678957
9352;1296334;Asiento;264981;;2;5101001;204;OG-Hormigones;24-09-2020;Santiago;Materias Primas de Obras en Ejecución;33-124844-MELON HORMIGONES S.A;1493766;33;124844;2746790
9353;1296336;Asiento;265181;;4;5101004;101;OP-Obras Preliminares;24-09-2020;Santiago;Subcontratos;33-17-FENIX CONSTRUCCIONES SPA;1495004;33;17;2862800
9354;1296336;Asiento;265382;;3;5101004;;;24-09-2020;Santiago;Subcontratos;33-29410-EBSA S.A.;1495819;33;29410;4599495
9355;1298423;Factura de Proveedores;265382;;2;5101004;602;VI-Instalacion Sanitaria;24-09-2020;Santiago;Subcontratos;33-29410-EBSA S.A.;1495819;33;29410;9336765
9356;1300028;Asiento;3676;GE-605.dev;2;5101018;;;25-09-2020;Santiago;Diferencia de Precio;;1494206;;;-135
9357;1300231;Asiento;11006096;15566;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494217;;;235
9358;1300231;Asiento;11006071;15738;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494167;;;240
9359;1300231;Asiento;11006105;15892;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494366;;;354
9360;1300231;Asiento;11006065;15882;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494161;;;590
9361;1300231;Asiento;11006067;15881;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494163;;;590
9362;1300231;Asiento;11006070;15876;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494166;;;590
9363;1300231;Asiento;11006078;16001;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494174;;;590
9364;1300231;Asiento;11006080;4331;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494192;;;769
9365;1300231;Asiento;11006090;15911;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494210;;;771
9366;1303081;Factura de Proveedores;11006075;16002;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494171;;;830
9367;1312082;Factura de Proveedores;11006085;15563;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494204;;;883
9368;1304577;Asiento;11006103;15910;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494352;;;883
9369;1304577;Asiento;11006056;15888;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494152;;;962
9370;1304577;Asiento;11006093;15895;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494214;;;963
9371;1304577;Asiento;11006083;15746;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494201;;;1100
9372;1304577;Asiento;11006076;15859;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494172;;;1280
9373;1312086;Factura de Proveedores;11006058;15909;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494154;;;1352
9374;1312089;Factura de Proveedores;11006092;15624;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494212;;;1352
9375;1312112;Asiento;11006097;15737;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494219;;;1352
9376;1312112;Asiento;11006088;15745;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494208;;;1490
9377;1312112;Asiento;11006098;15621;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494229;;;1541
9378;1312112;Asiento;11006060;15885;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494156;;;1552
9379;1312112;Asiento;11006068;15879;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494164;;;1552
9380;1312112;Asiento;11006061;15883;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494157;;;1553
9381;1312078;Factura de Proveedores;11006109;15744;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494413;;;1671
9382;1312488;Asiento;11006116;15721;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494435;;;1671
9383;1312488;Asiento;11006063;15884;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494159;;;1692
9384;1312488;Asiento;11006073;15900;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494169;;;1692
9385;1325917;Factura de Proveedores;11006055;15889;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494151;;;1879
9386;1317058;Asiento;11006072;15878;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494168;;;1907
9387;1317058;Asiento;11006099;15620;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494231;;;2200
9388;1317862;Asiento;11006077;15748;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494173;;;2379
9389;1317862;Asiento;11006079;15747;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494175;;;2452
9390;1317862;Asiento;11006107;15877;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494370;;;2799
9391;1317862;Asiento;11006086;15898;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494205;;;2900
9392;1317862;Asiento;11006118;15539;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494447;;;3132
9393;1317862;Asiento;11006069;4429;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494165;;;3230
9394;1317862;Asiento;11006087;15897;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494207;;;3255
9395;1317762;Factura de Proveedores;11006074;15749;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494170;;;3757
9396;1327340;Factura de Proveedores;11006066;15880;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494162;;;3863
9397;1325914;Factura de Proveedores;11006091;15567;1;5101001;;;25-09-2020;Santiago;Materias Primas de Obras en Ejecución;Edificio Santiago;1494211;;;4212
